"food_order_id","food_id","reservation_id"
30222,11,19053
30223,9,7685
30224,3,1335
30225,10,6941
30226,8,15840
30227,3,18020
30228,6,15427
30229,4,12164
30230,10,11699
30231,14,15803
30232,10,24719
30233,9,18953
30234,10,22971
30235,8,2983
30236,8,9525
30237,4,24071
30238,1,17184
30239,14,12287
30240,13,23192
30241,6,6848
30242,2,22246
30243,14,10722
30244,1,3807
30245,8,7260
30246,12,17772
30247,1,20928
30248,5,20438
30249,11,20993
30250,11,24287
30251,3,7475
30252,5,4690
30253,1,1253
30254,5,902
30255,10,2776
30256,6,14355
30257,7,13279
30258,1,23942
30259,1,725
30260,10,1022
30261,2,18439
30262,14,5385
30263,13,13448
30264,3,17678
30265,12,12344
30266,11,11589
30267,4,16367
30268,5,13114
30269,9,2640
30270,6,23743
30271,10,7516
30272,6,20279
30273,6,4381
30274,7,17766
30275,10,11633
30276,3,10472
30277,11,12754
30278,13,2977
30279,10,11765
30280,14,21954
30281,10,6632
30282,1,4739
30283,7,24211
30284,9,9325
30285,12,12570
30286,2,657
30287,7,16709
30288,3,5442
30289,7,23250
30290,13,23852
30291,3,9426
30292,3,1338
30293,12,8419
30294,10,16449
30295,6,24836
30296,13,11391
30297,7,11004
30298,13,17714
30299,5,19254
30300,11,4133
30301,12,9623
30302,4,6994
30303,7,7361
30304,13,23927
30305,13,10813
30306,3,15534
30307,3,21930
30308,12,9998
30309,8,21168
30310,12,11657
30311,13,18748
30312,5,17983
30313,11,266
30314,8,12750
30315,14,19657
30316,5,22365
30317,7,17725
30318,11,11229
30319,1,12657
30320,7,7468
30321,7,9832
30322,12,10491
30323,1,1481
30324,4,7756
30325,8,14392
30326,3,19781
30327,3,22159
30328,8,4655
30329,11,14501
30330,11,12697
30331,6,12974
30332,8,4169
30333,10,1868
30334,9,2177
30335,6,11484
30336,6,19662
30337,5,12199
30338,2,19699
30339,14,23684
30340,4,988
30341,6,5307
30342,13,6555
30343,4,19670
30344,2,16501
30345,3,3588
30346,10,8509
30347,8,21625
30348,5,9462
30349,4,15621
30350,10,14510
30351,9,3037
30352,14,5804
30353,6,7760
30354,1,5627
30355,1,24511
30356,13,8132
30357,11,20194
30358,14,1811
30359,3,14100
30360,13,12745
30361,13,6132
30362,6,5220
30363,14,22005
30364,5,22212
30365,12,10066
30366,8,6717
30367,10,6875
30368,3,3943
30369,11,5352
30370,13,10768
30371,8,13643
30372,13,16826
30373,10,14935
30374,5,21473
30375,3,18752
30376,8,19364
30377,1,5362
30378,13,12371
30379,14,794
30380,10,23961
30381,11,24597
30382,11,1697
30383,7,3083
30384,8,3878
30385,12,16439
30386,7,12309
30387,12,6750
30388,13,11264
30389,13,19324
30390,9,8621
30391,14,20308
30392,9,8724
30393,2,15906
30394,13,9830
30395,13,3341
30396,9,15675
30397,4,15784
30398,2,15079
30399,14,22309
30400,3,16610
30401,8,16910
30402,3,7143
30403,5,17188
30404,8,3433
30405,1,4957
30406,2,15004
30407,1,8909
30408,3,12707
30409,13,10229
30410,13,6944
30411,5,14863
30412,7,6008
30413,14,22553
30414,13,16840
30415,4,20228
30416,3,17486
30417,5,3258
30418,11,13133
30419,4,2254
30420,10,24682
30421,12,15646
30422,6,14451
30423,8,579
30424,5,20100
30425,8,22496
30426,7,12746
30427,4,22247
30428,3,11189
30429,2,7265
30430,11,819
30431,5,24582
30432,12,22491
30433,5,21577
30434,12,2051
30435,5,14989
30436,5,15252
30437,10,7105
30438,9,2806
30439,12,18680
30440,13,7146
30441,12,77
30442,12,17835
30443,5,20817
30444,12,20116
30445,1,24108
30446,9,20322
30447,2,227
30448,12,12018
30449,14,11279
30450,7,23838
30451,6,7292
30452,14,22568
30453,8,7188
30454,10,5070
30455,13,20606
30456,5,18716
30457,5,12913
30458,5,14280
30459,14,463
30460,10,6539
30461,9,18220
30462,3,5177
30463,8,12269
30464,1,19039
30465,4,3913
30466,2,8743
30467,13,15688
30468,13,17401
30469,11,23790
30470,10,715
30471,8,20837
30472,4,5262
30473,2,4910
30474,3,18875
30475,4,1305
30476,1,4479
30477,2,19924
30478,7,14274
30479,8,6762
30480,1,12986
30481,14,22809
30482,13,5774
30483,13,12291
30484,14,3981
30485,3,3776
30486,12,14680
30487,5,24539
30488,6,13345
30489,12,2865
30490,9,4221
30491,11,2317
30492,4,16071
30493,7,7717
30494,2,10646
30495,9,8171
30496,7,3338
30497,8,16620
30498,3,2179
30499,10,7368
30500,6,9148
30501,8,5019
30502,14,23896
30503,6,6211
30504,8,4645
30505,7,4418
30506,2,1071
30507,5,916
30508,2,23435
30509,10,3313
30510,9,21864
30511,3,6595
30512,5,7207
30513,13,6174
30514,12,10218
30515,8,15982
30516,10,23424
30517,12,17085
30518,1,15894
30519,12,14750
30520,8,3830
30521,11,8587
30522,8,10709
30523,9,22261
30524,11,1339
30525,7,21691
30526,10,10874
30527,5,12875
30528,3,12985
30529,4,1668
30530,4,12855
30531,10,19843
30532,14,17246
30533,13,10605
30534,8,21065
30535,5,2058
30536,2,11326
30537,6,23258
30538,1,5720
30539,5,18096
30540,7,7204
30541,7,13112
30542,6,6548
30543,9,4537
30544,3,1811
30545,7,244
30546,2,19216
30547,8,11146
30548,10,15480
30549,13,17258
30550,14,10115
30551,4,14924
30552,4,7560
30553,12,21114
30554,11,10296
30555,6,2311
30556,1,3993
30557,11,17805
30558,1,3820
30559,5,18164
30560,12,3056
30561,3,13673
30562,5,20514
30563,14,19974
30564,1,22971
30565,3,6223
30566,13,3262
30567,6,606
30568,10,6044
30569,3,4145
30570,4,19840
30571,7,22402
30572,11,440
30573,10,13043
30574,8,7022
30575,1,14725
30576,6,12487
30577,13,5463
30578,4,18250
30579,2,9190
30580,13,20838
30581,10,24098
30582,9,607
30583,2,9563
30584,2,24982
30585,8,16972
30586,13,11540
30587,14,14260
30588,12,11113
30589,3,13992
30590,12,23303
30591,5,18482
30592,13,8895
30593,13,24312
30594,5,17486
30595,5,17255
30596,6,13134
30597,13,23674
30598,13,7689
30599,8,15587
30600,7,4539
30601,2,15335
30602,13,14084
30603,10,5909
30604,7,18332
30605,13,19191
30606,2,3987
30607,12,6143
30608,5,10413
30609,11,21169
30610,1,9687
30611,2,11935
30612,8,19726
30613,6,23597
30614,3,20592
30615,5,13706
30616,11,12168
30617,6,17322
30618,4,22618
30619,13,17757
30620,6,10767
30621,1,11807
30622,3,15517
30623,8,16345
30624,2,354
30625,1,117
30626,2,1658
30627,13,2413
30628,5,4831
30629,12,21829
30630,11,19638
30631,6,1579
30632,2,969
30633,7,23879
30634,13,23802
30635,4,14647
30636,8,6620
30637,4,24759
30638,3,9095
30639,13,5756
30640,12,22552
30641,2,19765
30642,11,7120
30643,9,732
30644,6,16330
30645,13,19789
30646,10,4640
30647,7,8965
30648,13,4567
30649,3,13996
30650,3,16846
30651,9,10519
30652,14,19825
30653,13,9421
30654,9,4237
30655,13,24607
30656,2,22098
30657,10,21213
30658,11,9335
30659,4,14698
30660,4,5388
30661,11,18620
30662,10,7285
30663,12,262
30664,6,16970
30665,5,2699
30666,11,5880
30667,4,3351
30668,8,24449
30669,3,2932
30670,6,22589
30671,14,3043
30672,3,4059
30673,14,5450
30674,5,11986
30675,8,16261
30676,5,20606
30677,3,3636
30678,3,2004
30679,14,21902
30680,4,3230
30681,3,4540
30682,3,23608
30683,14,7481
30684,8,13827
30685,3,11545
30686,11,13390
30687,7,5105
30688,1,7239
30689,14,21577
30690,12,16985
30691,13,19952
30692,9,21243
30693,13,1251
30694,6,18195
30695,9,15873
30696,1,16646
30697,4,7902
30698,5,19306
30699,7,7084
30700,1,7736
30701,7,3937
30702,5,2646
30703,12,4535
30704,10,1541
30705,13,23256
30706,12,6978
30707,12,21283
30708,4,206
30709,2,8326
30710,12,942
30711,11,11556
30712,8,22983
30713,10,17804
30714,9,23135
30715,4,20654
30716,4,5586
30717,10,22971
30718,11,14663
30719,10,21156
30720,1,20146
30721,1,12494
30722,13,23105
30723,5,13369
30724,8,10671
30725,11,19335
30726,14,22697
30727,14,12929
30728,3,14605
30729,7,8069
30730,12,21422
30731,1,13687
30732,8,3491
30733,1,1862
30734,14,13070
30735,14,317
30736,11,14435
30737,8,16229
30738,2,6598
30739,11,1414
30740,9,13839
30741,2,5708
30742,12,5114
30743,14,15596
30744,10,20325
30745,7,11917
30746,8,21926
30747,2,23627
30748,7,21791
30749,6,13015
30750,5,789
30751,7,21757
30752,8,19632
30753,4,4643
30754,6,12227
30755,10,6169
30756,1,3680
30757,14,7197
30758,7,20852
30759,11,16593
30760,9,14219
30761,9,15883
30762,3,5433
30763,7,5670
30764,14,6836
30765,5,3294
30766,12,4494
30767,12,20467
30768,8,18489
30769,5,16650
30770,1,5465
30771,1,2487
30772,1,23238
30773,4,23611
30774,7,8893
30775,11,2489
30776,2,23496
30777,12,17646
30778,12,20671
30779,12,7775
30780,6,199
30781,13,2580
30782,7,8983
30783,6,11697
30784,8,11617
30785,8,13348
30786,10,20426
30787,2,10912
30788,13,74
30789,10,24286
30790,9,12343
30791,10,528
30792,2,21099
30793,5,18930
30794,5,9658
30795,4,16354
30796,8,24066
30797,6,15438
30798,9,10197
30799,14,8155
30800,9,1398
30801,12,10760
30802,13,7030
30803,5,13
30804,4,12738
30805,9,14542
30806,12,3567
30807,1,7090
30808,13,2128
30809,10,9421
30810,13,770
30811,6,24677
30812,12,15315
30813,6,7646
30814,11,15418
30815,11,8478
30816,10,15299
30817,10,5219
30818,13,7471
30819,9,18125
30820,10,21198
30821,7,16966
30822,2,14848
30823,12,21014
30824,7,14778
30825,3,13565
30826,6,13125
30827,3,19849
30828,14,19887
30829,3,24547
30830,7,15977
30831,2,6372
30832,5,17348
30833,6,6000
30834,5,12962
30835,3,15926
30836,14,21010
30837,13,4191
30838,3,3600
30839,12,1530
30840,5,22486
30841,3,14108
30842,8,5903
30843,3,14849
30844,10,17295
30845,1,11928
30846,2,18008
30847,10,7790
30848,1,3928
30849,5,2205
30850,1,22253
30851,6,16467
30852,10,9867
30853,1,21059
30854,6,13691
30855,13,13771
30856,3,10654
30857,12,22589
30858,3,1360
30859,11,1117
30860,14,13316
30861,2,20665
30862,5,23045
30863,11,18308
30864,9,14831
30865,6,24773
30866,2,21169
30867,5,23097
30868,9,3333
30869,9,2923
30870,6,17195
30871,11,23634
30872,1,16930
30873,13,11602
30874,1,7003
30875,11,17551
30876,14,15004
30877,5,6871
30878,11,6178
30879,11,24590
30880,10,14751
30881,13,23296
30882,7,5730
30883,5,16267
30884,5,1441
30885,14,16598
30886,9,6978
30887,4,4671
30888,8,3551
30889,4,21713
30890,5,11145
30891,12,10001
30892,4,11404
30893,1,12490
30894,6,19102
30895,8,20941
30896,4,9102
30897,12,17930
30898,14,1448
30899,13,6279
30900,7,14420
30901,13,8250
30902,10,21296
30903,6,8848
30904,6,8301
30905,7,11002
30906,3,23041
30907,4,24790
30908,9,10258
30909,11,4641
30910,11,22115
30911,10,24752
30912,4,18330
30913,6,3109
30914,10,17910
30915,14,8768
30916,5,22902
30917,5,5693
30918,3,24621
30919,10,7079
30920,13,5723
30921,6,23535
30922,3,23545
30923,6,10830
30924,10,7704
30925,3,19008
30926,14,17546
30927,7,23323
30928,12,7440
30929,8,4323
30930,11,22807
30931,9,11188
30932,11,10631
30933,12,1517
30934,12,12604
30935,4,1880
30936,14,21133
30937,8,13585
30938,1,11015
30939,11,13350
30940,5,18308
30941,12,22714
30942,3,12500
30943,1,3696
30944,10,22761
30945,14,10225
30946,3,12953
30947,7,9738
30948,8,102
30949,2,5952
30950,7,22885
30951,3,22194
30952,12,5862
30953,2,4320
30954,3,14296
30955,13,11077
30956,2,10268
30957,2,12949
30958,11,4985
30959,5,10630
30960,2,17981
30961,5,7829
30962,12,16565
30963,1,15176
30964,8,20141
30965,1,574
30966,13,946
30967,14,7388
30968,4,19057
30969,8,845
30970,2,10269
30971,3,21341
30972,1,8889
30973,4,16043
30974,7,15695
30975,13,7500
30976,13,10246
30977,13,6971
30978,9,1328
30979,3,17402
30980,10,14110
30981,10,16054
30982,3,24195
30983,10,12274
30984,13,11905
30985,14,5617
30986,10,18509
30987,5,4742
30988,2,14230
30989,12,3028
30990,9,5713
30991,12,23332
30992,10,20817
30993,5,15859
30994,4,12538
30995,1,14294
30996,11,21394
30997,4,18801
30998,5,7014
30999,3,20852
31000,9,24517
31001,1,12658
31002,6,14897
31003,4,22580
31004,8,20021
31005,12,13784
31006,4,1524
31007,3,19736
31008,10,17055
31009,11,18569
31010,14,20993
31011,14,22831
31012,14,1487
31013,3,23819
31014,11,14418
31015,9,6603
31016,7,17893
31017,9,5593
31018,10,20733
31019,4,19630
31020,11,6307
31021,2,19900
31022,5,24994
31023,12,11955
31024,8,19285
31025,2,7302
31026,1,9915
31027,11,15685
31028,10,16867
31029,5,57
31030,8,3187
31031,14,13805
31032,6,6199
31033,11,14764
31034,1,7050
31035,2,15303
31036,12,20412
31037,8,16557
31038,6,22876
31039,9,13610
31040,8,20488
31041,3,16378
31042,12,3394
31043,7,4424
31044,13,20467
31045,12,21275
31046,11,397
31047,9,23791
31048,1,18797
31049,10,4158
31050,6,6412
31051,2,22693
31052,12,7531
31053,11,17067
31054,13,8025
31055,5,13521
31056,6,22143
31057,12,19052
31058,5,24749
31059,9,17162
31060,9,2494
31061,7,16380
31062,2,12782
31063,8,4400
31064,5,12688
31065,14,19571
31066,7,17484
31067,11,17067
31068,8,4706
31069,6,20596
31070,7,19236
31071,4,23557
31072,5,22851
31073,11,20742
31074,5,1805
31075,1,14179
31076,6,2974
31077,8,23755
31078,9,12953
31079,6,9031
31080,3,117
31081,1,17679
31082,14,11424
31083,2,16161
31084,6,12150
31085,2,2144
31086,5,12130
31087,13,7501
31088,1,967
31089,6,4545
31090,4,12759
31091,1,13331
31092,7,5100
31093,5,16306
31094,8,1957
31095,11,4079
31096,5,14731
31097,4,6173
31098,10,2465
31099,11,5514
31100,5,4522
31101,4,7040
31102,12,129
31103,8,21020
31104,12,3813
31105,2,16351
31106,10,2117
31107,1,4289
31108,12,3827
31109,11,22
31110,11,22442
31111,9,12627
31112,8,10895
31113,8,365
31114,1,5526
31115,6,20148
31116,6,5768
31117,13,7721
31118,9,6448
31119,8,762
31120,2,1631
31121,3,555
31122,4,19432
31123,3,23066
31124,12,220
31125,11,17959
31126,11,6616
31127,12,12744
31128,12,7313
31129,11,17072
31130,13,6580
31131,3,18304
31132,10,5460
31133,8,4177
31134,2,16475
31135,5,156
31136,6,12319
31137,7,6775
31138,6,11935
31139,12,15473
31140,7,22138
31141,13,11780
31142,3,24281
31143,7,16923
31144,4,17082
31145,5,9581
31146,10,5662
31147,5,4618
31148,4,20507
31149,9,3984
31150,3,21317
31151,6,10371
31152,8,5489
31153,10,19489
31154,10,71
31155,9,16291
31156,12,3608
31157,1,12231
31158,5,18232
31159,6,24158
31160,14,17163
31161,14,8639
31162,2,17737
31163,7,18861
31164,12,12240
31165,1,22696
31166,3,11905
31167,11,18108
31168,3,2137
31169,4,8156
31170,2,12975
31171,6,14596
31172,2,15623
31173,13,5376
31174,13,10307
31175,6,17668
31176,11,11649
31177,3,10997
31178,7,11769
31179,2,13426
31180,2,7400
31181,6,23665
31182,14,3268
31183,2,24226
31184,12,3245
31185,10,11306
31186,11,24212
31187,8,2024
31188,11,16367
31189,5,13783
31190,7,20961
31191,7,23810
31192,8,7735
31193,3,7290
31194,8,2924
31195,6,8283
31196,2,1962
31197,11,12177
31198,10,3642
31199,3,20165
31200,2,4829
31201,11,13954
31202,5,17471
31203,9,19862
31204,13,19160
31205,2,19779
31206,6,18024
31207,6,17114
31208,12,7628
31209,7,2192
31210,4,5729
31211,11,12166
31212,2,18118
31213,5,19076
31214,13,7734
31215,11,8874
31216,7,31
31217,14,21977
31218,9,2228
31219,14,1692
31220,1,16816
31221,10,2340
31222,11,837
31223,12,22011
31224,10,15616
31225,9,7378
31226,9,20458
31227,8,13490
31228,2,17190
31229,2,23654
31230,11,21481
31231,14,8404
31232,6,1576
31233,10,9815
31234,12,18373
31235,11,13841
31236,4,3786
31237,11,10528
31238,8,1318
31239,2,12113
31240,1,1193
31241,13,4139
31242,1,11790
31243,9,17507
31244,3,418
31245,5,9434
31246,6,4882
31247,8,9909
31248,9,8154
31249,3,8858
31250,1,15226
31251,10,7048
31252,7,19761
31253,4,16474
31254,1,153
31255,2,6328
31256,4,502
31257,1,18676
31258,8,6914
31259,11,14945
31260,12,21163
31261,5,3197
31262,11,15686
31263,1,13878
31264,9,10828
31265,7,14546
31266,11,24028
31267,11,15502
31268,10,15444
31269,2,3080
31270,6,15347
31271,5,19408
31272,4,19841
31273,13,11049
31274,4,5787
31275,9,21810
31276,3,20110
31277,9,16631
31278,13,23722
31279,1,10954
31280,2,4316
31281,12,15590
31282,6,5122
31283,4,24539
31284,3,5917
31285,10,6349
31286,7,17488
31287,4,24059
31288,14,8017
31289,5,9621
31290,13,18166
31291,2,17327
31292,5,21868
31293,1,15834
31294,7,3121
31295,3,15182
31296,14,1986
31297,1,16246
31298,6,13338
31299,7,7074
31300,4,21714
31301,10,1973
31302,4,24218
31303,8,16445
31304,8,6176
31305,3,9282
31306,8,15465
31307,10,21053
31308,11,24131
31309,13,3752
31310,10,6755
31311,2,18233
31312,13,14338
31313,10,20058
31314,13,19589
31315,3,4818
31316,6,7338
31317,2,4400
31318,4,23069
31319,9,1261
31320,14,9733
31321,2,396
31322,6,5797
31323,7,526
31324,8,9449
31325,10,11025
31326,10,5397
31327,4,17294
31328,3,13895
31329,1,7618
31330,8,668
31331,7,4756
31332,14,20027
31333,12,4795
31334,14,23900
31335,10,11552
31336,8,22888
31337,6,16840
31338,4,14303
31339,2,174
31340,13,7779
31341,6,20905
31342,12,15650
31343,11,12443
31344,12,16133
31345,11,6838
31346,12,19776
31347,13,22652
31348,1,11543
31349,8,16072
31350,1,17144
31351,10,3900
31352,10,8867
31353,8,22437
31354,3,6895
31355,4,2561
31356,5,17914
31357,8,21686
31358,8,15019
31359,7,7044
31360,4,1733
31361,3,19984
31362,3,20733
31363,7,7351
31364,7,757
31365,10,21934
31366,3,226
31367,13,19476
31368,5,13627
31369,4,17594
31370,8,20812
31371,12,19288
31372,10,6278
31373,10,12341
31374,14,23846
31375,8,10567
31376,4,18678
31377,6,6836
31378,6,19022
31379,3,3117
31380,2,5918
31381,4,19575
31382,2,17668
31383,14,941
31384,4,23065
31385,9,22552
31386,3,7742
31387,9,2800
31388,11,11402
31389,6,15087
31390,2,9911
31391,9,15060
31392,5,23966
31393,1,7439
31394,13,9896
31395,5,19761
31396,6,13469
31397,7,22095
31398,3,10558
31399,1,23027
31400,11,9775
31401,12,21833
31402,9,4358
31403,13,10616
31404,8,18865
31405,7,19426
31406,11,11538
31407,4,760
31408,12,1534
31409,13,16388
31410,10,1217
31411,3,776
31412,11,2681
31413,4,3614
31414,7,5265
31415,7,9400
31416,9,7350
31417,3,1646
31418,13,16132
31419,10,9282
31420,6,22595
31421,1,7046
31422,13,5076
31423,6,21123
31424,8,24045
31425,11,14026
31426,3,15671
31427,5,6623
31428,3,12354
31429,5,8623
31430,8,2945
31431,2,17030
31432,4,7906
31433,14,7780
31434,13,5992
31435,13,5841
31436,10,1568
31437,13,20095
31438,12,16384
31439,1,5141
31440,8,20844
31441,14,8821
31442,12,21497
31443,2,11429
31444,8,21328
31445,12,11909
31446,4,21917
31447,5,1535
31448,4,18535
31449,13,11665
31450,2,6734
31451,1,22656
31452,6,1644
31453,11,3793
31454,8,10298
31455,12,3333
31456,9,24731
31457,2,13440
31458,1,16686
31459,3,11629
31460,14,4180
31461,10,24571
31462,7,13565
31463,7,6600
31464,11,8570
31465,2,10053
31466,1,991
31467,7,1446
31468,7,17718
31469,2,22928
31470,2,18223
31471,4,13624
31472,6,7638
31473,10,24615
31474,9,2314
31475,6,2245
31476,6,4997
31477,9,19663
31478,5,6487
31479,8,8050
31480,9,703
31481,5,842
31482,9,24283
31483,5,1463
31484,11,14282
31485,9,20568
31486,5,1847
31487,2,15754
31488,8,7303
31489,3,22956
31490,3,6801
31491,11,8134
31492,14,9278
31493,3,12469
31494,4,14728
31495,1,3939
31496,10,3066
31497,12,21618
31498,2,16358
31499,1,12549
31500,6,12657
31501,13,21121
31502,10,19817
31503,1,39
31504,13,17335
31505,4,20456
31506,9,13425
31507,5,22242
31508,2,15915
31509,5,10057
31510,2,23691
31511,2,24785
31512,2,17009
31513,1,9467
31514,6,6199
31515,6,1284
31516,14,24509
31517,11,11524
31518,11,18440
31519,9,7468
31520,13,204
31521,13,7384
31522,12,2945
31523,4,11780
31524,9,23901
31525,6,23469
31526,10,14660
31527,9,19818
31528,5,6867
31529,5,17917
31530,11,21057
31531,4,1170
31532,3,23841
31533,11,18717
31534,1,969
31535,14,14390
31536,1,4216
31537,10,9219
31538,12,7753
31539,4,11948
31540,11,890
31541,8,4771
31542,11,22583
31543,2,19794
31544,2,8568
31545,8,22824
31546,3,13285
31547,4,9654
31548,10,17687
31549,14,19644
31550,1,12805
31551,5,6677
31552,5,11931
31553,1,2731
31554,2,10254
31555,14,8530
31556,14,24796
31557,13,3904
31558,1,20213
31559,4,22444
31560,1,5304
31561,10,22910
31562,8,22643
31563,10,15601
31564,12,15886
31565,2,21091
31566,11,19639
31567,13,5679
31568,11,938
31569,8,12381
31570,4,20991
31571,3,9236
31572,11,5840
31573,6,15646
31574,12,10870
31575,3,4365
31576,1,12558
31577,9,13911
31578,10,20869
31579,14,16138
31580,13,6126
31581,1,5988
31582,5,17516
31583,14,9834
31584,5,1757
31585,5,49
31586,11,11946
31587,1,2248
31588,6,22765
31589,13,15154
31590,3,21013
31591,10,24865
31592,2,9275
31593,5,24092
31594,5,2830
31595,5,21391
31596,9,14279
31597,7,23566
31598,11,7740
31599,13,14648
31600,10,6807
31601,8,16892
31602,6,8540
31603,9,15428
31604,13,16345
31605,11,8276
31606,13,12353
31607,7,17564
31608,8,15870
31609,10,7126
31610,10,5420
31611,1,22462
31612,10,23270
31613,3,2364
31614,10,14333
31615,8,3027
31616,7,7132
31617,14,16111
31618,7,1791
31619,14,9017
31620,8,20200
31621,7,578
31622,4,1578
31623,3,23240
31624,7,2284
31625,12,18926
31626,1,11027
31627,8,16374
31628,2,15771
31629,8,2314
31630,12,15685
31631,4,7586
31632,12,23125
31633,13,4679
31634,5,2928
31635,14,8770
31636,6,11664
31637,9,16377
31638,13,22605
31639,11,12457
31640,7,13617
31641,9,10546
31642,10,3289
31643,3,20209
31644,2,21330
31645,8,6453
31646,8,21877
31647,9,16563
31648,2,8276
31649,9,3444
31650,5,13377
31651,9,6110
31652,3,8830
31653,10,8833
31654,10,7974
31655,7,726
31656,7,21721
31657,3,21642
31658,1,15226
31659,4,8126
31660,6,17175
31661,1,90
31662,8,19413
31663,3,14172
31664,12,12940
31665,2,15641
31666,8,20716
31667,14,16327
31668,13,23558
31669,13,702
31670,3,1409
31671,9,4082
31672,3,2847
31673,8,16547
31674,7,19799
31675,3,16434
31676,12,1276
31677,13,2230
31678,1,9851
31679,6,20081
31680,7,3981
31681,8,4524
31682,4,19118
31683,12,17053
31684,12,22318
31685,7,466
31686,12,32
31687,14,9346
31688,11,14752
31689,2,15265
31690,1,8303
31691,3,3775
31692,4,3873
31693,12,378
31694,6,1886
31695,6,11053
31696,7,9157
31697,7,8072
31698,5,8724
31699,14,7227
31700,1,3136
31701,2,3094
31702,4,24624
31703,12,6942
31704,2,10691
31705,3,8349
31706,9,9933
31707,9,1844
31708,3,7403
31709,3,21136
31710,11,23598
31711,5,6945
31712,6,15777
31713,14,9152
31714,9,21863
31715,10,21328
31716,13,18553
31717,13,9282
31718,1,24159
31719,2,24409
31720,5,12186
31721,4,5116
31722,9,390
31723,5,9622
31724,12,18082
31725,7,1224
31726,2,15969
31727,6,19159
31728,11,6365
31729,12,5413
31730,11,1369
31731,9,1205
31732,12,14429
31733,2,19068
31734,6,2755
31735,12,2813
31736,8,10612
31737,14,23118
31738,9,22722
31739,2,13024
31740,11,9243
31741,13,4449
31742,14,14540
31743,5,8569
31744,6,14994
31745,1,813
31746,1,19237
31747,6,18084
31748,1,19167
31749,10,4537
31750,14,18277
31751,10,17506
31752,4,3534
31753,4,8402
31754,3,7431
31755,10,7576
31756,8,3967
31757,8,12438
31758,5,2864
31759,9,2880
31760,11,8529
31761,1,11248
31762,10,12791
31763,14,17054
31764,3,17939
31765,9,4530
31766,1,18631
31767,14,21817
31768,3,4458
31769,3,11755
31770,3,13683
31771,2,11900
31772,12,10707
31773,9,23666
31774,13,24703
31775,8,3438
31776,2,2471
31777,7,13081
31778,4,671
31779,2,17491
31780,12,23737
31781,4,10949
31782,11,10718
31783,3,21142
31784,9,10506
31785,1,8775
31786,11,16134
31787,12,20720
31788,11,17924
31789,10,24024
31790,7,7433
31791,4,12670
31792,13,1784
31793,1,9001
31794,6,23055
31795,14,8014
31796,13,142
31797,8,10254
31798,1,6521
31799,2,21175
31800,5,12940
31801,5,23605
31802,1,3959
31803,5,5261
31804,5,8425
31805,5,21694
31806,8,23864
31807,5,14516
31808,3,12785
31809,2,5065
31810,1,19927
31811,4,307
31812,4,1434
31813,4,21230
31814,4,22043
31815,1,11226
31816,4,2200
31817,6,18725
31818,6,23533
31819,12,24584
31820,5,4543
31821,14,14532
31822,14,17628
31823,10,23714
31824,1,12503
31825,8,4481
31826,13,18140
31827,13,4386
31828,9,18237
31829,4,6051
31830,4,3256
31831,7,13476
31832,8,11921
31833,10,1208
31834,13,16679
31835,3,5037
31836,6,18306
31837,13,15422
31838,1,5432
31839,8,2508
31840,8,7281
31841,6,707
31842,10,10426
31843,10,12309
31844,4,10049
31845,1,16722
31846,5,4407
31847,13,13971
31848,7,4602
31849,10,13450
31850,7,7479
31851,12,32
31852,3,15575
31853,11,2163
31854,4,12536
31855,12,5599
31856,7,16416
31857,7,1834
31858,7,24012
31859,5,8267
31860,4,11336
31861,12,20904
31862,7,8855
31863,4,6337
31864,6,3136
31865,1,12665
31866,11,2022
31867,9,12165
31868,10,23866
31869,4,19078
31870,6,2465
31871,4,4337
31872,5,9898
31873,11,18856
31874,2,20926
31875,14,18203
31876,2,8353
31877,12,18215
31878,9,16757
31879,14,15190
31880,5,4230
31881,9,11855
31882,10,21602
31883,8,11741
31884,7,24131
31885,8,3843
31886,8,22168
31887,10,22503
31888,10,1213
31889,13,2168
31890,14,10205
31891,13,2341
31892,5,11245
31893,11,16822
31894,4,9056
31895,7,9898
31896,1,7485
31897,11,16491
31898,10,18560
31899,10,14169
31900,12,17069
31901,12,11232
31902,6,6031
31903,9,13262
31904,12,7899
31905,10,24200
31906,13,15719
31907,14,19001
31908,13,16821
31909,8,15892
31910,14,14100
31911,1,23237
31912,2,17101
31913,2,7529
31914,9,13916
31915,9,19171
31916,14,19092
31917,11,2013
31918,3,17451
31919,8,6782
31920,5,4006
31921,5,24814
31922,6,16114
31923,6,1527
31924,7,13450
31925,8,604
31926,8,5821
31927,4,2810
31928,4,17961
31929,7,14088
31930,5,23653
31931,2,5778
31932,11,15487
31933,4,20880
31934,12,7391
31935,4,3064
31936,9,9521
31937,5,56
31938,2,21720
31939,1,17073
31940,8,22432
31941,6,11609
31942,9,18037
31943,12,20377
31944,13,23577
31945,9,14390
31946,12,12560
31947,10,1794
31948,5,17876
31949,9,14541
31950,14,23702
31951,14,1917
31952,4,18021
31953,11,1601
31954,14,20801
31955,14,8210
31956,3,13908
31957,14,21787
31958,9,23684
31959,10,17075
31960,10,12931
31961,10,18919
31962,12,11320
31963,2,7746
31964,10,22428
31965,5,19625
31966,2,6193
31967,3,16844
31968,4,13108
31969,13,4072
31970,4,17654
31971,9,15672
31972,11,9023
31973,2,7029
31974,9,8983
31975,6,1221
31976,2,3135
31977,5,1300
31978,1,5594
31979,11,6105
