"reservation_id","room_id","employee_id","goal_id","travel_agency_id","client_id","arrival_date","departure_date"
9700,458,2,4,1,487,"2018-03-12","2018-03-28"
9701,81,15,1,1,173,"2016-08-05","2016-08-14"
9702,186,13,5,1,323,"2016-12-05","2016-12-18"
9703,292,8,2,1,195,"2015-02-23","2015-03-10"
9704,485,12,1,1,787,"2017-05-09","2017-06-02"
9705,271,1,1,1,188,"2017-04-03","2017-04-13"
9706,495,2,4,1,675,"2016-04-05","2016-04-05"
9707,431,10,2,1,637,"2018-09-15","2018-10-13"
9708,269,8,5,1,315,"2016-11-30","2016-12-24"
9709,178,15,5,1,586,"2017-01-14","2017-01-22"
9710,198,5,2,1,85,"2016-06-18","2016-07-14"
9711,251,7,1,1,372,"2015-07-12","2015-08-06"
9712,53,15,1,1,424,"2015-08-03","2015-08-16"
9713,29,9,1,1,46,"2018-07-16","2018-08-13"
9714,478,8,3,1,31,"2018-08-20","2018-08-27"
9715,280,2,1,1,801,"2016-07-18","2016-07-19"
9716,439,11,5,1,419,"2015-08-04","2015-08-20"
9717,159,7,3,1,775,"2016-11-28","2016-12-24"
9718,45,3,5,1,152,"2016-02-07","2016-03-01"
9719,131,15,5,1,12,"2016-09-04","2016-09-12"
9720,120,4,4,1,663,"2018-02-06","2018-02-27"
9721,403,2,1,1,454,"2016-07-12","2016-07-27"
9722,299,8,2,1,830,"2018-04-23","2018-04-23"
9723,379,6,3,1,831,"2016-04-19","2016-04-22"
9724,286,16,2,1,894,"2015-03-18","2015-04-04"
9725,235,2,3,1,2,"2016-11-17","2016-11-17"
9726,305,8,2,1,216,"2017-07-11","2017-07-29"
9727,77,13,2,1,46,"2016-09-02","2016-09-30"
9728,269,14,1,1,40,"2017-03-06","2017-03-10"
9729,78,1,3,1,756,"2016-05-25","2016-05-29"
9730,271,11,4,1,572,"2016-10-27","2016-11-22"
9731,332,16,2,1,861,"2017-09-21","2017-09-21"
9732,156,13,2,1,217,"2017-10-26","2017-11-22"
9733,213,5,2,1,196,"2017-08-22","2017-08-23"
9734,84,13,5,1,716,"2016-02-04","2016-02-29"
9735,374,6,1,1,835,"2016-06-17","2016-07-10"
9736,34,9,2,1,149,"2015-04-15","2015-05-05"
9737,202,1,3,1,635,"2016-05-15","2016-06-09"
9738,40,13,2,1,637,"2018-04-05","2018-04-23"
9739,191,14,2,1,903,"2018-07-02","2018-07-19"
9740,335,8,4,1,707,"2015-01-31","2015-02-13"
9741,406,6,5,1,542,"2018-02-26","2018-03-09"
9742,432,15,3,1,749,"2017-03-06","2017-03-17"
9743,424,11,1,1,732,"2015-12-25","2016-01-13"
9744,490,3,2,1,189,"2016-03-12","2016-03-15"
9745,176,9,2,1,567,"2016-01-11","2016-01-18"
9746,66,14,1,1,394,"2016-05-07","2016-06-04"
9747,374,3,3,1,892,"2016-02-21","2016-02-21"
9748,322,2,5,1,946,"2015-07-27","2015-08-15"
9749,32,15,3,1,744,"2015-09-24","2015-09-27"
9750,61,14,5,1,790,"2016-08-31","2016-09-18"
9751,204,11,5,1,324,"2015-07-20","2015-08-09"
9752,317,8,4,1,614,"2016-09-12","2016-09-12"
9753,25,11,2,1,592,"2015-09-08","2015-09-19"
9754,383,9,3,1,658,"2017-01-13","2017-01-15"
9755,170,3,1,1,179,"2018-04-08","2018-05-08"
9756,85,1,4,1,665,"2016-02-25","2016-03-19"
9757,244,9,4,1,894,"2016-11-28","2016-12-17"
9758,302,8,1,1,842,"2017-01-31","2017-02-22"
9759,299,2,4,1,90,"2016-09-13","2016-09-21"
9760,279,16,2,1,281,"2017-11-04","2017-11-15"
9761,381,2,3,1,37,"2016-08-25","2016-09-04"
9762,483,16,3,1,484,"2015-02-23","2015-03-13"
9763,221,2,2,1,501,"2015-06-19","2015-06-27"
9764,38,3,5,1,247,"2016-11-11","2016-12-05"
9765,173,10,4,1,57,"2016-06-10","2016-06-20"
9766,251,4,1,1,430,"2017-09-23","2017-09-26"
9767,282,10,4,1,221,"2016-02-25","2016-03-05"
9768,277,7,3,1,403,"2018-03-09","2018-03-22"
9769,354,1,1,1,674,"2018-05-09","2018-06-09"
9770,498,11,1,1,782,"2015-05-23","2015-06-14"
9771,424,2,5,1,439,"2018-08-22","2018-09-11"
9772,39,11,1,1,288,"2018-06-15","2018-07-03"
9773,416,9,2,1,269,"2017-01-20","2017-01-29"
9774,182,8,1,1,138,"2015-08-14","2015-08-28"
9775,260,4,3,1,807,"2016-03-24","2016-04-17"
9776,172,12,2,1,469,"2015-12-17","2016-01-17"
9777,246,8,1,1,457,"2015-07-12","2015-07-12"
9778,50,15,4,1,254,"2015-03-13","2015-03-20"
9779,412,1,5,1,797,"2017-01-06","2017-01-11"
9780,288,15,4,1,788,"2016-07-21","2016-08-20"
9781,154,11,3,1,421,"2017-11-03","2017-11-09"
9782,54,6,4,1,723,"2017-01-18","2017-02-10"
9783,484,3,1,1,79,"2018-02-10","2018-03-05"
9784,238,5,5,1,170,"2015-09-21","2015-10-04"
9785,32,15,3,1,53,"2015-12-05","2015-12-22"
9786,128,12,5,1,744,"2018-01-05","2018-02-03"
9787,434,13,1,1,420,"2017-12-02","2017-12-31"
9788,331,9,5,1,194,"2016-06-06","2016-06-27"
9789,298,9,5,1,163,"2018-01-09","2018-01-16"
9790,387,11,5,1,48,"2016-09-18","2016-10-12"
9791,389,12,1,1,444,"2018-06-06","2018-07-05"
9792,213,12,4,1,212,"2015-06-07","2015-06-19"
9793,348,6,1,1,290,"2015-08-17","2015-09-01"
9794,493,16,5,1,896,"2017-03-14","2017-03-20"
9795,12,13,4,1,741,"2018-01-25","2018-02-23"
9796,11,16,3,1,724,"2017-08-19","2017-09-15"
9797,85,4,2,1,469,"2016-01-17","2016-02-15"
9798,204,8,5,1,427,"2015-02-05","2015-03-04"
9799,224,13,5,1,690,"2016-02-21","2016-03-09"
9800,465,15,1,1,184,"2017-01-01","2017-01-27"
9801,122,7,2,1,605,"2015-02-05","2015-03-03"
9802,158,11,4,1,820,"2015-03-05","2015-03-16"
9803,193,5,5,1,284,"2015-02-04","2015-02-05"
9804,380,11,2,1,910,"2016-01-12","2016-02-09"
9805,195,10,2,1,480,"2015-06-25","2015-07-11"
9806,65,15,3,1,846,"2017-10-28","2017-11-03"
9807,188,7,3,1,510,"2017-07-08","2017-08-04"
9808,26,6,1,1,222,"2018-01-28","2018-02-12"
9809,117,12,4,1,535,"2016-04-14","2016-05-06"
9810,194,9,3,1,802,"2016-10-08","2016-10-11"
9811,394,9,2,1,806,"2015-10-11","2015-10-27"
9812,7,9,3,1,891,"2017-05-24","2017-06-03"
9813,177,13,2,1,384,"2018-05-23","2018-06-11"
9814,401,5,5,1,322,"2017-05-28","2017-06-01"
9815,194,13,5,1,187,"2016-09-13","2016-10-04"
9816,369,3,5,1,525,"2017-07-04","2017-07-09"
9817,322,15,1,1,595,"2017-10-08","2017-10-09"
9818,134,5,4,1,589,"2017-02-02","2017-02-24"
9819,181,11,4,1,528,"2018-07-22","2018-08-11"
9820,355,4,5,1,428,"2016-07-16","2016-08-02"
9821,482,2,2,1,255,"2018-01-19","2018-01-31"
9822,469,6,4,1,270,"2015-04-27","2015-05-10"
9823,484,14,5,1,640,"2016-07-17","2016-08-11"
9824,148,5,2,1,461,"2015-04-04","2015-04-06"
9825,490,3,2,1,752,"2017-08-17","2017-08-24"
9826,216,11,4,1,30,"2017-03-09","2017-03-25"
9827,399,12,3,1,480,"2015-11-15","2015-12-02"
9828,191,7,5,1,760,"2018-01-08","2018-01-31"
9829,60,9,4,1,249,"2015-09-14","2015-09-15"
9830,155,5,2,1,560,"2017-09-08","2017-10-03"
9831,178,7,1,1,535,"2016-01-19","2016-02-08"
9832,426,4,3,1,624,"2015-09-20","2015-10-10"
9833,99,8,2,1,554,"2015-09-12","2015-09-26"
9834,390,8,4,1,714,"2016-11-30","2016-12-23"
9835,441,14,4,1,326,"2015-10-11","2015-10-25"
9836,317,15,3,1,859,"2017-10-18","2017-10-28"
9837,347,12,2,1,93,"2016-03-09","2016-04-05"
9838,362,4,1,1,561,"2015-06-23","2015-06-29"
9839,242,16,5,1,326,"2015-02-21","2015-03-09"
9840,324,7,5,1,800,"2018-06-13","2018-06-20"
9841,422,5,1,1,101,"2018-03-23","2018-03-23"
9842,138,6,5,1,646,"2015-12-22","2016-01-03"
9843,286,1,2,1,385,"2016-06-22","2016-07-14"
9844,314,4,2,1,182,"2017-04-08","2017-04-28"
9845,43,4,2,1,102,"2016-03-19","2016-04-14"
9846,354,8,5,1,49,"2017-04-18","2017-05-12"
9847,345,15,5,1,720,"2018-06-20","2018-07-09"
9848,209,5,4,1,648,"2016-11-22","2016-12-08"
9849,322,12,1,1,308,"2017-08-22","2017-08-30"
9850,299,8,1,1,846,"2018-08-08","2018-09-04"
9851,347,11,1,1,786,"2015-03-18","2015-04-01"
9852,173,13,1,1,219,"2017-06-21","2017-07-09"
9853,266,12,5,1,619,"2015-06-21","2015-07-12"
9854,214,11,1,1,488,"2015-04-16","2015-04-17"
9855,230,13,3,1,457,"2017-10-13","2017-10-19"
9856,490,11,1,1,161,"2016-12-13","2016-12-23"
9857,409,14,4,1,87,"2016-11-15","2016-12-09"
9858,271,5,2,1,43,"2015-04-07","2015-05-04"
9859,342,16,4,1,113,"2016-02-27","2016-03-21"
9860,145,3,5,1,832,"2016-10-26","2016-11-15"
9861,119,4,1,1,726,"2018-02-20","2018-03-11"
9862,215,1,3,1,259,"2018-07-05","2018-07-12"
9863,434,2,3,1,390,"2017-06-18","2017-07-16"
9864,489,4,4,1,579,"2017-12-08","2017-12-27"
9865,40,6,3,1,143,"2017-03-08","2017-03-24"
9866,429,10,1,1,742,"2015-10-25","2015-11-11"
9867,162,6,1,1,926,"2018-02-04","2018-02-26"
9868,261,3,5,1,542,"2017-06-01","2017-06-09"
9869,240,9,1,1,887,"2018-02-23","2018-03-19"
9870,341,6,1,1,793,"2015-07-08","2015-07-10"
9871,485,2,2,1,383,"2016-09-10","2016-09-10"
9872,461,12,2,1,393,"2018-01-12","2018-01-29"
9873,314,15,1,1,238,"2017-09-11","2017-10-10"
9874,449,16,3,1,229,"2018-01-09","2018-02-07"
9875,286,4,3,1,295,"2016-11-13","2016-12-11"
9876,111,8,3,1,41,"2018-03-21","2018-04-08"
9877,466,15,4,1,385,"2016-05-11","2016-06-08"
9878,351,12,3,1,81,"2018-02-01","2018-02-24"
9879,149,7,4,1,403,"2017-09-03","2017-09-19"
9880,163,1,4,1,35,"2015-07-19","2015-07-23"
9881,368,13,5,1,949,"2018-07-25","2018-08-06"
9882,197,6,4,1,933,"2015-12-01","2015-12-18"
9883,61,2,4,1,702,"2015-03-19","2015-04-11"
9884,250,15,2,1,651,"2016-11-08","2016-12-06"
9885,381,6,3,1,240,"2016-11-07","2016-11-13"
9886,164,5,4,1,449,"2015-08-07","2015-09-02"
9887,290,2,1,1,68,"2016-12-26","2016-12-30"
9888,77,2,2,1,724,"2017-01-18","2017-01-19"
9889,388,7,1,1,167,"2015-11-16","2015-12-04"
9890,277,8,4,1,471,"2016-07-21","2016-08-16"
9891,63,6,4,1,699,"2016-08-27","2016-09-24"
9892,34,10,4,1,847,"2017-11-19","2017-12-01"
9893,483,9,2,1,907,"2017-04-16","2017-04-16"
9894,277,4,5,1,121,"2017-05-06","2017-05-28"
9895,325,11,5,1,216,"2016-03-24","2016-04-17"
9896,476,1,2,1,486,"2015-01-28","2015-02-05"
9897,156,5,2,1,801,"2017-07-23","2017-08-18"
9898,330,15,3,1,765,"2015-06-03","2015-06-15"
9899,203,14,4,1,12,"2015-08-12","2015-08-12"
9900,54,10,1,1,597,"2017-02-19","2017-03-18"
9901,305,6,3,1,30,"2017-05-09","2017-05-17"
9902,129,15,2,1,740,"2017-08-17","2017-09-06"
9903,191,16,3,1,173,"2018-09-24","2018-10-12"
9904,107,6,5,1,617,"2015-10-20","2015-11-14"
9905,113,12,1,1,787,"2015-09-26","2015-09-27"
9906,467,11,1,1,483,"2018-04-30","2018-05-23"
9907,98,12,3,1,643,"2017-04-16","2017-04-30"
9908,386,10,1,1,880,"2016-10-14","2016-11-06"
9909,415,6,4,1,40,"2018-01-30","2018-02-16"
9910,48,1,4,1,669,"2018-01-20","2018-02-04"
9911,468,3,3,1,247,"2017-01-24","2017-02-18"
9912,426,10,3,1,445,"2016-02-05","2016-02-17"
9913,100,14,2,1,559,"2016-02-15","2016-02-29"
9914,378,2,2,1,530,"2017-06-02","2017-06-11"
9915,320,13,2,1,714,"2017-03-07","2017-03-07"
9916,104,16,5,1,266,"2015-07-01","2015-07-19"
9917,294,11,1,1,290,"2016-04-03","2016-04-08"
9918,70,13,5,1,682,"2015-06-05","2015-06-18"
9919,357,7,3,1,703,"2015-09-18","2015-09-28"
9920,429,9,3,1,23,"2017-09-01","2017-09-10"
9921,110,11,2,1,629,"2017-12-10","2018-01-08"
9922,7,2,4,1,159,"2015-11-15","2015-11-21"
9923,258,6,4,1,249,"2016-06-26","2016-07-21"
9924,241,16,1,1,224,"2015-05-16","2015-06-06"
9925,398,3,5,1,697,"2018-08-17","2018-09-02"
9926,384,16,2,1,727,"2015-05-28","2015-06-12"
9927,249,9,1,1,949,"2015-11-05","2015-11-27"
9928,10,6,5,1,539,"2015-05-27","2015-06-15"
9929,81,6,4,1,774,"2016-11-23","2016-11-26"
9930,221,15,4,1,50,"2016-01-31","2016-02-23"
9931,172,7,5,1,903,"2015-10-11","2015-11-08"
9932,113,11,3,1,695,"2018-03-14","2018-03-27"
9933,242,3,3,1,490,"2017-04-22","2017-05-11"
9934,332,14,2,1,96,"2016-01-04","2016-01-19"
9935,336,2,5,1,475,"2017-08-12","2017-08-14"
9936,451,11,3,1,435,"2018-04-15","2018-05-06"
9937,282,12,2,1,685,"2018-06-19","2018-07-19"
9938,121,13,2,1,2,"2015-08-15","2015-09-12"
9939,102,6,3,1,595,"2018-06-21","2018-07-21"
9940,52,9,5,1,139,"2015-04-14","2015-04-15"
9941,50,1,2,1,811,"2016-12-03","2017-01-01"
9942,66,7,4,1,436,"2018-09-16","2018-10-08"
9943,311,13,3,1,137,"2016-03-08","2016-03-14"
9944,489,4,3,1,872,"2016-03-25","2016-04-15"
9945,236,8,3,1,364,"2017-08-19","2017-08-26"
9946,247,12,2,1,328,"2015-12-02","2015-12-24"
9947,317,14,1,1,692,"2018-01-04","2018-01-24"
9948,283,1,5,1,292,"2016-06-13","2016-06-20"
9949,65,15,2,1,638,"2015-05-17","2015-06-09"
9950,112,8,4,1,935,"2017-10-17","2017-11-17"
9951,180,2,4,1,331,"2016-01-05","2016-01-23"
9952,408,9,3,1,323,"2016-10-21","2016-11-05"
9953,306,12,2,1,512,"2016-03-10","2016-03-11"
9954,28,9,3,1,408,"2018-07-02","2018-07-11"
9955,211,6,1,1,819,"2015-06-21","2015-07-17"
9956,318,16,4,1,142,"2016-12-12","2016-12-31"
9957,263,13,1,1,692,"2015-09-23","2015-10-18"
9958,150,14,4,1,425,"2017-12-28","2017-12-29"
9959,387,1,5,1,677,"2016-04-19","2016-04-23"
9960,481,9,5,1,135,"2016-01-08","2016-01-18"
9961,21,1,2,1,13,"2018-04-16","2018-05-02"
9962,195,3,2,1,167,"2015-02-02","2015-02-19"
9963,345,14,1,1,634,"2018-08-15","2018-09-15"
9964,103,1,3,1,340,"2018-05-26","2018-06-22"
9965,47,16,4,1,801,"2016-11-30","2016-12-16"
9966,193,3,5,1,27,"2017-01-15","2017-01-29"
9967,495,8,3,1,668,"2018-01-05","2018-01-09"
9968,152,7,2,1,878,"2015-03-05","2015-04-03"
9969,52,6,4,1,257,"2017-09-14","2017-10-10"
9970,106,6,2,1,739,"2016-09-19","2016-10-19"
9971,24,1,3,1,564,"2017-01-01","2017-01-10"
9972,477,2,1,1,191,"2015-07-11","2015-07-23"
9973,407,14,3,1,198,"2016-02-29","2016-03-12"
9974,250,3,2,1,609,"2017-06-01","2017-06-29"
9975,162,12,1,1,148,"2017-11-07","2017-11-24"
9976,389,3,3,1,929,"2017-12-28","2018-01-11"
9977,36,4,4,1,355,"2018-05-02","2018-05-04"
9978,178,16,3,1,529,"2015-07-03","2015-08-02"
9979,365,14,5,1,197,"2016-08-20","2016-09-15"
9980,159,15,5,1,559,"2015-10-29","2015-10-31"
9981,285,5,1,1,640,"2015-07-27","2015-08-12"
9982,49,16,2,1,192,"2017-11-27","2017-12-10"
9983,25,1,4,1,310,"2018-08-24","2018-09-12"
9984,146,6,4,1,762,"2015-08-17","2015-09-04"
9985,170,1,1,1,404,"2018-01-22","2018-02-22"
9986,376,4,3,1,665,"2015-02-25","2015-03-08"
9987,325,11,2,1,225,"2015-06-07","2015-06-15"
9988,226,2,2,1,884,"2016-11-23","2016-11-24"
9989,65,14,2,1,380,"2018-04-28","2018-05-12"
9990,445,9,1,1,830,"2016-02-28","2016-03-13"
9991,394,1,5,1,71,"2017-02-05","2017-02-21"
9992,253,16,5,1,5,"2017-11-07","2017-12-07"
9993,421,5,3,1,217,"2017-11-28","2017-11-29"
9994,169,9,2,1,342,"2017-07-28","2017-08-25"
9995,366,11,5,1,887,"2016-12-24","2017-01-08"
9996,406,2,1,1,609,"2017-08-05","2017-08-06"
9997,256,10,5,1,127,"2015-01-28","2015-02-14"
9998,269,13,5,1,604,"2015-02-18","2015-02-25"
9999,40,6,3,1,553,"2017-05-28","2017-05-28"
10000,459,12,2,1,860,"2017-01-31","2017-02-06"
10001,404,8,2,1,545,"2017-07-15","2017-07-30"
10002,205,5,2,1,743,"2017-01-04","2017-01-06"
10003,391,1,4,1,547,"2018-08-04","2018-09-03"
10004,436,15,3,1,295,"2015-12-27","2015-12-28"
10005,283,8,5,1,369,"2018-01-23","2018-02-03"
10006,392,1,2,1,646,"2018-05-29","2018-06-23"
10007,310,6,4,1,770,"2018-05-18","2018-06-14"
10008,38,14,1,1,437,"2015-02-02","2015-02-02"
10009,168,6,3,1,549,"2017-04-14","2017-04-14"
10010,289,6,4,1,627,"2018-07-26","2018-08-05"
10011,453,7,3,1,171,"2015-09-13","2015-10-13"
10012,278,13,5,1,23,"2018-07-26","2018-08-15"
10013,197,13,1,1,821,"2016-07-02","2016-07-29"
10014,393,6,5,1,691,"2017-05-09","2017-06-03"
10015,414,6,4,1,264,"2018-09-04","2018-09-08"
10016,414,5,5,1,384,"2015-03-08","2015-04-03"
10017,473,13,1,1,31,"2015-09-30","2015-10-03"
10018,136,4,1,1,394,"2016-10-20","2016-11-02"
10019,65,4,3,1,54,"2018-09-16","2018-09-16"
10020,296,16,2,1,885,"2016-09-20","2016-10-10"
10021,140,12,2,1,107,"2016-03-09","2016-03-13"
10022,365,11,1,1,311,"2015-07-21","2015-08-05"
10023,155,13,2,1,21,"2018-01-19","2018-02-11"
10024,321,4,1,1,564,"2018-04-24","2018-05-10"
10025,449,5,3,1,118,"2016-09-15","2016-10-06"
10026,423,5,5,1,230,"2015-05-14","2015-05-21"
10027,298,15,1,1,827,"2015-05-04","2015-05-04"
10028,86,16,5,1,647,"2018-04-19","2018-05-08"
10029,177,15,3,1,785,"2017-04-16","2017-04-26"
10030,343,6,5,1,737,"2017-05-01","2017-05-09"
10031,448,6,1,1,381,"2015-05-17","2015-06-15"
10032,451,12,2,1,519,"2015-09-27","2015-10-18"
10033,34,1,4,1,180,"2017-07-22","2017-07-22"
10034,289,13,4,1,76,"2018-05-30","2018-06-11"
10035,280,13,4,1,281,"2017-09-25","2017-10-23"
10036,329,13,4,1,773,"2017-06-23","2017-07-10"
10037,255,4,4,1,885,"2015-02-13","2015-03-12"
10038,492,3,5,1,46,"2017-11-19","2017-12-02"
10039,335,11,5,1,43,"2016-03-18","2016-03-21"
10040,250,14,5,1,303,"2017-08-04","2017-08-16"
10041,52,2,4,1,892,"2015-03-05","2015-03-22"
10042,175,9,1,1,190,"2018-09-12","2018-10-08"
10043,173,12,3,1,607,"2016-01-15","2016-01-19"
10044,39,14,1,1,740,"2017-11-27","2017-12-07"
10045,193,3,1,1,134,"2017-12-22","2017-12-23"
10046,169,13,4,1,623,"2017-05-28","2017-06-26"
10047,284,1,3,1,196,"2015-04-23","2015-04-23"
10048,313,12,2,1,125,"2015-11-27","2015-12-25"
10049,200,13,2,1,234,"2015-12-02","2015-12-09"
10050,372,6,2,1,907,"2017-03-05","2017-04-05"
10051,476,16,1,1,577,"2017-05-27","2017-06-22"
10052,180,14,5,1,461,"2017-07-12","2017-07-19"
10053,45,16,3,1,695,"2015-06-01","2015-07-01"
10054,322,2,4,1,556,"2017-06-02","2017-06-19"
10055,241,1,2,1,229,"2018-02-05","2018-03-03"
10056,330,16,2,1,739,"2015-03-01","2015-03-08"
10057,406,12,2,1,265,"2018-06-05","2018-06-26"
10058,68,16,5,1,69,"2016-11-06","2016-11-25"
10059,336,6,2,1,492,"2016-09-16","2016-09-17"
10060,418,1,5,1,72,"2016-11-16","2016-12-09"
10061,387,9,5,1,407,"2018-03-11","2018-03-30"
10062,168,6,4,1,623,"2018-06-01","2018-06-18"
10063,196,13,1,1,599,"2015-11-13","2015-12-10"
10064,132,14,4,1,427,"2017-11-24","2017-12-06"
10065,356,8,3,1,487,"2015-08-04","2015-08-07"
10066,425,10,5,1,297,"2015-12-06","2015-12-16"
10067,86,1,1,1,686,"2018-06-06","2018-06-24"
10068,416,12,1,1,101,"2015-09-30","2015-10-19"
10069,345,1,2,1,597,"2017-02-08","2017-02-09"
10070,21,13,4,1,706,"2017-08-06","2017-08-08"
10071,100,5,1,1,884,"2017-12-28","2018-01-23"
10072,438,11,1,1,818,"2017-05-15","2017-05-18"
10073,54,10,2,1,427,"2015-07-25","2015-08-23"
10074,471,5,4,1,920,"2016-08-15","2016-09-11"
10075,363,10,3,1,559,"2015-02-15","2015-02-28"
10076,306,15,3,1,344,"2015-11-26","2015-11-27"
10077,275,3,5,1,195,"2015-09-23","2015-10-12"
10078,429,3,5,1,920,"2018-05-19","2018-05-31"
10079,176,1,2,1,305,"2018-02-12","2018-02-13"
10080,130,7,5,1,394,"2018-04-27","2018-05-07"
10081,321,7,4,1,288,"2017-01-22","2017-02-07"
10082,197,7,3,1,282,"2015-09-02","2015-09-09"
10083,235,15,3,1,320,"2018-05-11","2018-06-06"
10084,349,11,5,1,25,"2015-10-19","2015-11-10"
10085,365,12,1,1,723,"2016-05-15","2016-06-08"
10086,132,12,5,1,447,"2016-12-20","2017-01-17"
10087,127,5,2,1,52,"2015-07-12","2015-08-12"
10088,189,9,1,1,128,"2017-11-14","2017-11-30"
10089,304,16,5,1,171,"2015-08-26","2015-09-06"
10090,466,14,5,1,638,"2017-01-19","2017-02-17"
10091,328,2,1,1,553,"2017-12-22","2018-01-08"
10092,207,12,4,1,393,"2017-07-17","2017-07-18"
10093,190,14,3,1,635,"2017-12-14","2018-01-09"
10094,301,14,4,1,950,"2015-07-13","2015-07-14"
10095,409,13,1,1,362,"2016-04-01","2016-04-11"
10096,313,2,4,1,362,"2017-09-10","2017-10-03"
10097,92,13,3,1,364,"2017-11-16","2017-12-14"
10098,311,4,3,1,695,"2018-08-24","2018-08-31"
10099,67,15,2,1,366,"2015-04-29","2015-04-29"
10100,488,1,3,1,384,"2016-01-01","2016-01-22"
10101,400,3,2,1,223,"2015-08-21","2015-09-17"
10102,194,16,2,1,836,"2018-02-21","2018-02-28"
10103,132,15,2,1,760,"2017-05-19","2017-05-28"
10104,350,6,5,1,192,"2015-07-02","2015-07-30"
10105,41,6,3,1,938,"2016-05-12","2016-05-20"
10106,454,14,2,1,189,"2017-02-18","2017-02-27"
10107,334,5,1,1,915,"2015-06-23","2015-07-23"
10108,372,6,3,1,69,"2018-09-24","2018-10-22"
10109,487,16,4,1,543,"2016-11-23","2016-12-16"
10110,242,16,2,1,406,"2018-06-28","2018-07-22"
10111,486,10,2,1,41,"2017-06-22","2017-06-28"
10112,286,15,2,1,733,"2016-05-14","2016-06-02"
10113,482,6,3,1,256,"2015-10-17","2015-11-09"
10114,88,1,2,1,258,"2016-01-06","2016-02-06"
10115,430,16,5,1,827,"2016-01-22","2016-02-12"
10116,257,1,2,1,239,"2017-12-12","2017-12-29"
10117,380,11,3,1,834,"2017-01-25","2017-02-04"
10118,172,8,2,1,530,"2018-07-01","2018-07-24"
10119,136,8,3,1,894,"2015-08-02","2015-08-09"
10120,226,14,2,1,640,"2017-03-13","2017-04-06"
10121,316,9,2,1,509,"2016-12-03","2016-12-06"
10122,233,1,1,1,47,"2015-07-18","2015-07-20"
10123,330,12,5,1,688,"2017-10-17","2017-11-13"
10124,384,4,1,1,277,"2016-07-31","2016-08-11"
10125,108,14,5,1,889,"2018-04-14","2018-05-10"
10126,427,12,4,1,73,"2016-06-02","2016-06-06"
10127,72,4,3,1,60,"2015-07-27","2015-08-23"
10128,26,15,4,1,518,"2015-06-17","2015-07-11"
10129,54,10,3,1,930,"2017-06-11","2017-07-04"
10130,455,2,5,1,434,"2015-09-22","2015-10-06"
10131,11,5,1,1,114,"2016-08-16","2016-09-16"
10132,102,10,3,1,573,"2015-03-16","2015-04-01"
10133,57,9,5,1,69,"2018-05-16","2018-06-11"
10134,330,16,4,1,510,"2018-07-19","2018-08-04"
10135,330,12,3,1,662,"2015-10-03","2015-10-26"
10136,234,16,5,1,402,"2015-03-04","2015-04-01"
10137,446,7,1,1,560,"2015-12-05","2015-12-25"
10138,131,3,4,1,101,"2015-04-21","2015-05-21"
10139,415,8,5,1,95,"2017-11-13","2017-12-10"
10140,113,10,5,1,662,"2016-04-09","2016-05-01"
10141,104,8,1,1,215,"2015-03-25","2015-04-25"
10142,143,13,5,1,794,"2018-05-17","2018-06-14"
10143,196,11,3,1,510,"2015-12-08","2015-12-31"
10144,46,13,3,1,322,"2018-04-21","2018-05-08"
10145,172,13,4,1,373,"2015-07-08","2015-07-26"
10146,225,4,2,1,703,"2017-02-15","2017-02-26"
10147,399,2,4,1,353,"2016-01-17","2016-01-28"
10148,135,12,1,1,527,"2016-08-28","2016-09-19"
10149,148,8,4,1,824,"2016-07-26","2016-08-14"
10150,367,2,1,1,854,"2016-03-24","2016-04-11"
10151,428,13,5,1,513,"2016-04-25","2016-05-14"
10152,322,6,4,1,688,"2018-05-25","2018-06-15"
10153,413,13,1,1,26,"2017-12-08","2017-12-18"
10154,274,9,1,1,308,"2015-03-18","2015-04-09"
10155,67,9,2,1,762,"2017-08-13","2017-09-08"
10156,193,8,5,1,494,"2016-08-30","2016-09-02"
10157,247,12,2,1,401,"2016-08-19","2016-08-29"
10158,305,15,2,1,33,"2017-08-09","2017-09-02"
10159,421,7,3,1,661,"2016-09-18","2016-09-25"
10160,320,14,5,1,612,"2015-03-15","2015-04-13"
10161,468,9,3,1,420,"2018-02-27","2018-03-08"
10162,421,5,1,1,220,"2018-06-24","2018-07-01"
10163,285,15,3,1,918,"2015-09-03","2015-09-30"
10164,158,11,3,1,56,"2017-07-31","2017-08-08"
10165,50,1,4,1,440,"2015-07-28","2015-08-10"
10166,142,16,1,1,118,"2017-02-07","2017-02-14"
10167,31,4,3,1,80,"2015-07-30","2015-08-26"
10168,54,2,4,1,266,"2016-08-20","2016-09-03"
10169,23,2,2,1,35,"2018-04-24","2018-04-29"
10170,51,3,2,1,942,"2015-08-11","2015-08-21"
10171,329,13,3,1,863,"2018-01-08","2018-01-14"
10172,276,6,5,1,904,"2018-09-15","2018-10-15"
10173,394,3,5,1,522,"2016-12-16","2016-12-17"
10174,49,15,3,1,572,"2017-11-12","2017-12-05"
10175,17,13,3,1,821,"2016-09-17","2016-09-27"
10176,166,2,1,1,183,"2015-11-24","2015-12-01"
10177,105,3,2,1,690,"2015-05-09","2015-05-18"
10178,318,3,5,1,548,"2018-06-15","2018-06-15"
10179,207,7,4,1,793,"2015-12-18","2015-12-19"
10180,385,4,3,1,522,"2015-02-01","2015-02-12"
